"7429","Onetime","Not Delivered","2012-02-01",
"7430","Annualy","Not Delivered","1997-07-22",
"7431","Annualy","Not Delivered","1998-06-04",
"7432","Monthly","Delivered","2002-07-06",
"7433","Onetime","Delivered","1970-08-11",
"7434","Onetime","Delivered","1991-01-17",
"7435","Monthly","Delivered","1986-08-19",
"7436","Monthly","Delivered","1977-08-02",
"7437","Annualy","Not Delivered","1984-10-30",
"7438","Onetime","Delivered","1981-09-20",
"7439","Onetime","Not Delivered","2004-01-10",
"7440","Onetime","Not Delivered","1987-08-02",
"7441","Monthly","Not Delivered","2020-03-17",
"7442","Annualy","Not Delivered","2012-07-24",
"7443","Annualy","Delivered","1990-12-20",
"7444","Monthly","Delivered","1998-12-03",
"7445","Annualy","Not Delivered","1991-12-08",
"7446","Annualy","Delivered","1998-09-02",
"7447","Monthly","Delivered","1989-06-17",
"7448","Monthly","Delivered","1984-08-05",
"7449","Monthly","Not Delivered","1978-07-27",
"7450","Annualy","Not Delivered","2009-02-25",
"7451","Annualy","Delivered","1972-12-23",
"7452","Monthly","Delivered","2011-05-26",
"7453","Annualy","Delivered","1990-08-14",
"7454","Onetime","Not Delivered","2017-03-30",
"7455","Onetime","Delivered","2000-11-28",
"7456","Annualy","Not Delivered","1990-05-27",
"7457","Annualy","Delivered","1974-03-03",
"7458","Onetime","Not Delivered","1999-04-04",
"7459","Onetime","Delivered","2011-07-18",
"7460","Onetime","Delivered","1983-11-06",
"7461","Onetime","Delivered","1977-09-13",
"7462","Monthly","Not Delivered","2006-05-07",
"7463","Monthly","Not Delivered","2007-06-09",
"7464","Monthly","Not Delivered","1986-01-04",
"7465","Annualy","Not Delivered","2001-04-30",
"7466","Annualy","Delivered","1985-10-04",
"7467","Annualy","Not Delivered","1975-01-20",
"7468","Monthly","Not Delivered","1990-10-02",
"7469","Annualy","Not Delivered","1974-07-15",
"7470","Annualy","Delivered","1987-06-14",
"7471","Annualy","Not Delivered","1972-05-15",
"7472","Annualy","Delivered","1980-06-29",
"7473","Annualy","Delivered","1981-03-06",
"7474","Annualy","Delivered","1982-09-30",
"7475","Annualy","Delivered","1990-04-27",
"7476","Onetime","Not Delivered","2009-01-16",
"7477","Monthly","Delivered","2011-03-04",
"7478","Monthly","Not Delivered","2019-10-02",
"7479","Annualy","Not Delivered","1989-05-25",
"7480","Monthly","Not Delivered","1994-04-23",
"7481","Onetime","Not Delivered","2016-01-21",
"7482","Onetime","Delivered","1983-01-23",
"7483","Onetime","Delivered","1981-03-03",
"7484","Onetime","Delivered","2008-06-28",
"7485","Annualy","Delivered","1990-07-24",
"7486","Monthly","Delivered","2015-09-10",
"7487","Onetime","Delivered","1993-08-24",
"7488","Monthly","Not Delivered","1994-12-30",
"7489","Onetime","Not Delivered","2003-03-02",
"7490","Annualy","Not Delivered","1982-09-15",
"7491","Onetime","Not Delivered","2020-05-31",
"7492","Annualy","Not Delivered","1997-12-22",
"7493","Annualy","Delivered","2007-12-22",
"7494","Annualy","Not Delivered","1972-05-22",
"7495","Onetime","Delivered","1994-07-05",
"7496","Monthly","Delivered","1975-12-24",
"7497","Onetime","Delivered","1996-06-23",
"7498","Onetime","Delivered","1979-12-18",
"7499","Annualy","Delivered","2017-10-02",
"7500","Onetime","Not Delivered","2006-05-21",
"7501","Annualy","Not Delivered","2012-03-16",
"7502","Monthly","Delivered","1971-09-11",
"7503","Onetime","Not Delivered","2006-12-31",
"7504","Onetime","Not Delivered","2017-03-02",
"7505","Monthly","Delivered","2007-10-10",
"7506","Annualy","Not Delivered","1975-12-14",
"7507","Onetime","Delivered","2008-06-28",
"7508","Onetime","Not Delivered","2015-03-03",
"7509","Monthly","Delivered","2006-10-25",
"7510","Monthly","Not Delivered","1977-08-24",
"7511","Monthly","Not Delivered","1994-01-30",
"7512","Annualy","Not Delivered","2014-09-21",
"7513","Onetime","Delivered","1987-07-18",
"7514","Annualy","Delivered","1992-12-15",
"7515","Onetime","Not Delivered","1999-10-29",
"7516","Onetime","Delivered","2006-03-08",
"7517","Monthly","Delivered","1980-09-23",
"7518","Onetime","Not Delivered","2018-08-31",
"7519","Monthly","Not Delivered","1973-12-13",
"7520","Monthly","Not Delivered","1992-04-16",
"7521","Monthly","Delivered","2004-07-24",
"7522","Onetime","Not Delivered","2012-03-20",
"7523","Monthly","Not Delivered","2014-09-25",
"7524","Annualy","Not Delivered","1995-04-07",
"7525","Monthly","Delivered","2004-05-06",
"7526","Monthly","Delivered","1980-12-17",
"7527","Onetime","Delivered","1997-11-25",
"7528","Monthly","Not Delivered","1985-08-03",
"7529","Annualy","Not Delivered","1977-05-12",
"7530","Monthly","Delivered","1982-07-31",
"7531","Monthly","Not Delivered","2011-10-13",
"7532","Monthly","Not Delivered","1975-10-01",
"7533","Annualy","Not Delivered","2002-07-08",
"7534","Annualy","Delivered","2019-12-10",
"7535","Monthly","Not Delivered","2006-08-03",
"7536","Monthly","Not Delivered","1975-12-11",
"7537","Onetime","Delivered","1970-01-27",
"7538","Annualy","Not Delivered","2000-09-11",
"7539","Onetime","Not Delivered","1972-04-08",
"7540","Onetime","Delivered","1995-09-28",
"7541","Onetime","Not Delivered","1993-12-16",
"7542","Annualy","Delivered","2008-01-23",
"7543","Onetime","Delivered","1987-05-20",
"7544","Annualy","Not Delivered","1970-05-16",
"7545","Monthly","Delivered","2008-03-28",
"7546","Onetime","Not Delivered","1976-10-29",
"7547","Monthly","Delivered","1972-02-29",
"7548","Onetime","Not Delivered","1985-11-03",
"7549","Onetime","Delivered","2014-05-26",
"7550","Onetime","Delivered","1980-06-14",
"7551","Onetime","Not Delivered","1979-07-31",
"7552","Onetime","Not Delivered","1991-05-28",
"7553","Onetime","Delivered","1977-10-01",
"7554","Onetime","Not Delivered","1984-05-06",
"7555","Annualy","Delivered","2018-05-31",
"7556","Monthly","Not Delivered","1995-05-22",
"7557","Annualy","Delivered","2013-01-31",
"7558","Onetime","Delivered","1975-05-26",
"7559","Monthly","Not Delivered","1984-01-14",
"7560","Monthly","Not Delivered","2005-06-13",
"7561","Monthly","Not Delivered","2000-01-26",
"7562","Annualy","Not Delivered","1981-01-05",
"7563","Annualy","Delivered","2015-06-24",
"7564","Onetime","Not Delivered","2017-08-13",
"7565","Monthly","Not Delivered","1973-08-13",
"7566","Annualy","Not Delivered","1992-01-21",
"7567","Monthly","Not Delivered","2015-05-24",
"7568","Onetime","Delivered","1978-10-06",
"7569","Onetime","Not Delivered","2001-05-09",
"7570","Monthly","Delivered","1993-08-20",
"7571","Monthly","Not Delivered","2018-07-17",
"7572","Monthly","Not Delivered","2019-11-11",
"7573","Onetime","Delivered","2015-09-20",
"7574","Annualy","Not Delivered","1980-04-24",
"7575","Monthly","Delivered","1999-03-01",
"7576","Monthly","Delivered","1991-11-14",
"7577","Monthly","Delivered","2015-12-11",
"7578","Annualy","Not Delivered","1998-12-25",
"7579","Onetime","Delivered","2016-11-18",
"7580","Monthly","Delivered","1992-06-12",
"7581","Monthly","Not Delivered","2004-03-22",
"7582","Annualy","Delivered","1999-03-06",
"7583","Annualy","Delivered","1973-09-20",
"7584","Monthly","Not Delivered","2004-02-14",
"7585","Annualy","Not Delivered","1978-07-09",
"7586","Onetime","Delivered","1982-03-16",
"7587","Monthly","Delivered","1981-12-19",
"7588","Annualy","Not Delivered","2019-07-06",
"7589","Annualy","Delivered","2012-07-02",
"7590","Monthly","Delivered","1994-07-16",
"7591","Annualy","Not Delivered","1978-09-07",
"7592","Onetime","Not Delivered","1975-12-13",
"7593","Monthly","Not Delivered","1978-05-19",
"7594","Onetime","Delivered","2007-03-14",
"7595","Annualy","Delivered","2014-07-26",
"7596","Monthly","Delivered","2013-03-09",
"7597","Onetime","Delivered","2005-01-01",
"7598","Monthly","Not Delivered","1998-03-16",
"7599","Onetime","Not Delivered","2008-04-12",
"7600","Monthly","Not Delivered","2009-01-11",
"7601","Monthly","Not Delivered","2007-01-01",
"7602","Onetime","Not Delivered","2016-09-25",
"7603","Annualy","Not Delivered","1998-03-30",
"7604","Monthly","Delivered","1982-01-18",
"7605","Monthly","Delivered","2014-02-14",
"7606","Monthly","Delivered","1985-12-13",
"7607","Annualy","Delivered","1982-06-19",
"7608","Monthly","Not Delivered","2010-04-10",
"7609","Annualy","Delivered","1983-09-20",
"7610","Annualy","Delivered","2020-03-25",
"7611","Annualy","Not Delivered","2005-11-08",
"7612","Monthly","Delivered","2013-01-09",
"7613","Monthly","Not Delivered","1971-08-19",
"7614","Monthly","Not Delivered","1979-03-03",
"7615","Onetime","Not Delivered","1980-12-11",
"7616","Monthly","Delivered","2016-04-01",
"7617","Annualy","Not Delivered","2002-05-01",
"7618","Onetime","Delivered","2001-05-08",
"7619","Monthly","Not Delivered","1981-11-06",
"7620","Monthly","Delivered","1976-11-19",
"7621","Annualy","Delivered","1976-08-06",
"7622","Onetime","Delivered","1990-01-30",
"7623","Monthly","Not Delivered","2014-02-03",
"7624","Onetime","Delivered","1974-11-07",
"7625","Monthly","Delivered","2008-11-08",
"7626","Monthly","Delivered","2016-04-19",
"7627","Annualy","Not Delivered","2000-09-23",
"7628","Annualy","Delivered","1999-05-20",
"7629","Onetime","Delivered","2015-01-06",
"7630","Monthly","Not Delivered","2007-08-16",
"7631","Annualy","Delivered","1981-02-09",
"7632","Monthly","Delivered","2015-01-15",
"7633","Onetime","Not Delivered","1990-08-01",
"7634","Monthly","Delivered","2003-03-25",
"7635","Onetime","Delivered","1975-02-04",
"7636","Onetime","Delivered","2001-11-13",
"7637","Monthly","Not Delivered","1978-04-12",
"7638","Annualy","Not Delivered","2010-02-08",
"7639","Monthly","Not Delivered","1993-01-08",
"7640","Monthly","Delivered","1980-07-04",
"7641","Monthly","Not Delivered","1972-02-25",
"7642","Annualy","Not Delivered","1974-06-03",
"7643","Annualy","Not Delivered","1985-08-16",
"7644","Annualy","Not Delivered","2003-05-28",
"7645","Monthly","Delivered","1977-04-01",
"7646","Onetime","Not Delivered","2017-09-08",
"7647","Onetime","Not Delivered","1971-11-03",
"7648","Onetime","Not Delivered","1986-09-18",
"7649","Onetime","Delivered","1981-12-15",
"7650","Monthly","Delivered","2001-07-01",
"7651","Monthly","Not Delivered","1985-10-01",
"7652","Monthly","Not Delivered","1995-07-28",
"7653","Monthly","Not Delivered","1996-12-03",
"7654","Monthly","Delivered","1974-03-03",
"7655","Onetime","Delivered","1974-07-02",
"7656","Monthly","Delivered","2018-03-07",
"7657","Monthly","Not Delivered","1976-07-17",
"7658","Annualy","Not Delivered","2009-11-28",
"7659","Annualy","Not Delivered","2012-07-17",
"7660","Onetime","Not Delivered","1974-11-28",
"7661","Monthly","Delivered","1987-07-06",
"7662","Monthly","Delivered","1976-03-29",
"7663","Monthly","Delivered","1990-10-19",
"7664","Onetime","Delivered","1998-04-23",
"7665","Monthly","Delivered","2019-01-01",
"7666","Monthly","Not Delivered","1974-04-23",
"7667","Monthly","Not Delivered","1993-09-29",
"7668","Annualy","Delivered","2001-04-15",
"7669","Annualy","Delivered","1990-01-08",
"7670","Monthly","Delivered","2008-03-12",
"7671","Monthly","Delivered","1992-12-27",
"7672","Annualy","Delivered","2015-04-13",
"7673","Monthly","Delivered","1998-09-30",
"7674","Annualy","Not Delivered","1989-04-20",
"7675","Annualy","Delivered","1978-09-12",
"7676","Monthly","Delivered","2009-06-01",
"7677","Monthly","Not Delivered","2018-06-16",
"7678","Monthly","Delivered","2012-02-09",
"7679","Onetime","Not Delivered","1986-02-11",
"7680","Onetime","Delivered","2016-09-01",
"7681","Monthly","Delivered","2009-08-13",
"7682","Onetime","Not Delivered","1995-10-26",
"7683","Monthly","Delivered","1973-04-24",
"7684","Annualy","Delivered","2004-04-08",
"7685","Onetime","Delivered","2007-03-01",
"7686","Monthly","Not Delivered","1989-03-25",
"7687","Monthly","Delivered","2016-10-04",
"7688","Monthly","Not Delivered","1975-08-06",
"7689","Monthly","Delivered","2011-09-01",
"7690","Onetime","Delivered","2011-06-28",
"7691","Annualy","Not Delivered","2003-11-06",
"7692","Onetime","Not Delivered","1992-09-10",
"7693","Monthly","Delivered","1992-07-06",
"7694","Monthly","Not Delivered","1994-10-14",
"7695","Annualy","Delivered","1971-02-12",
"7696","Annualy","Not Delivered","2012-03-21",
"7697","Onetime","Delivered","1972-06-07",
"7698","Onetime","Delivered","2006-05-14",
"7699","Monthly","Not Delivered","1975-09-20",
"7700","Annualy","Delivered","1979-11-16",
"7701","Onetime","Delivered","1978-03-28",
"7702","Annualy","Not Delivered","1999-03-17",
"7703","Onetime","Not Delivered","2002-08-18",
"7704","Annualy","Not Delivered","2013-08-02",
"7705","Onetime","Delivered","1985-08-09",
"7706","Onetime","Delivered","1992-04-16",
"7707","Annualy","Delivered","2003-08-22",
"7708","Onetime","Delivered","2001-07-26",
"7709","Onetime","Delivered","1979-02-22",
"7710","Monthly","Delivered","1999-08-27",
"7711","Annualy","Not Delivered","1973-07-25",
"7712","Onetime","Delivered","2011-12-26",
"7713","Monthly","Not Delivered","1992-05-18",
"7714","Onetime","Not Delivered","2010-06-13",
"7715","Monthly","Delivered","2013-06-26",
"7716","Onetime","Delivered","1992-08-16",
"7717","Annualy","Delivered","2006-01-30",
"7718","Onetime","Not Delivered","2000-07-05",
"7719","Onetime","Delivered","1972-09-07",
"7720","Onetime","Not Delivered","2015-12-14",
"7721","Onetime","Delivered","2004-12-15",
"7722","Annualy","Not Delivered","1974-12-06",
"7723","Annualy","Not Delivered","1987-01-30",
"7724","Annualy","Delivered","1985-12-14",
"7725","Onetime","Delivered","2001-01-20",
"7726","Onetime","Delivered","1990-06-05",
"7727","Onetime","Delivered","2005-03-18",
"7728","Annualy","Delivered","1974-05-21",
"7729","Onetime","Not Delivered","1977-04-24",
"7730","Annualy","Delivered","1981-12-23",
"7731","Annualy","Not Delivered","1980-01-20",
"7732","Monthly","Delivered","2005-03-23",
"7733","Monthly","Delivered","1986-10-06",
"7734","Monthly","Not Delivered","2004-09-02",
"7735","Annualy","Delivered","1976-07-30",
"7736","Onetime","Not Delivered","2016-02-13",
"7737","Annualy","Not Delivered","1995-07-11",
"7738","Monthly","Not Delivered","2004-06-23",
"7739","Monthly","Delivered","2016-12-03",
"7740","Monthly","Not Delivered","1982-05-14",
"7741","Annualy","Delivered","1973-08-05",
"7742","Monthly","Delivered","1974-04-16",
"7743","Annualy","Delivered","2006-08-08",
"7744","Annualy","Not Delivered","2020-04-08",
"7745","Annualy","Delivered","1970-10-15",
"7746","Monthly","Not Delivered","2004-10-04",
"7747","Annualy","Not Delivered","2017-05-07",
"7748","Monthly","Not Delivered","1993-12-20",
"7749","Annualy","Not Delivered","2018-05-27",
"7750","Annualy","Not Delivered","1971-06-05",
"7751","Annualy","Delivered","2017-07-18",
"7752","Onetime","Not Delivered","2009-05-28",
"7753","Annualy","Not Delivered","2006-05-14",
"7754","Monthly","Not Delivered","1971-07-14",
"7755","Annualy","Not Delivered","1999-11-09",
"7756","Annualy","Delivered","1998-07-03",
"7757","Monthly","Delivered","2000-03-30",
"7758","Onetime","Not Delivered","2009-12-02",
"7759","Onetime","Delivered","1993-11-25",
"7760","Monthly","Not Delivered","1988-06-03",
"7761","Annualy","Delivered","2008-07-17",
"7762","Annualy","Not Delivered","1993-03-10",
"7763","Onetime","Not Delivered","2006-01-24",
"7764","Onetime","Not Delivered","2003-09-19",
"7765","Annualy","Delivered","1972-12-14",
"7766","Annualy","Not Delivered","1998-09-01",
"7767","Onetime","Delivered","1998-08-17",
"7768","Monthly","Not Delivered","1994-10-04",
"7769","Annualy","Delivered","1997-09-12",
"7770","Monthly","Not Delivered","1978-12-14",
"7771","Onetime","Delivered","1970-02-05",
"7772","Annualy","Not Delivered","1987-12-20",
"7773","Onetime","Not Delivered","2011-07-28",
"7774","Monthly","Not Delivered","1999-01-23",
"7775","Onetime","Delivered","1982-09-18",
"7776","Annualy","Delivered","1985-04-10",
"7777","Monthly","Not Delivered","2004-12-11",
"7778","Onetime","Not Delivered","1980-02-05",
"7779","Monthly","Not Delivered","2013-09-29",
"7780","Monthly","Not Delivered","1999-03-25",
"7781","Onetime","Not Delivered","2015-09-14",
"7782","Monthly","Not Delivered","1989-09-21",
"7783","Annualy","Delivered","2009-11-15",
"7784","Monthly","Not Delivered","2018-10-08",
"7785","Annualy","Not Delivered","2017-09-03",
"7786","Monthly","Not Delivered","1977-11-26",
"7787","Monthly","Delivered","2005-10-03",
"7788","Onetime","Not Delivered","2012-09-10",
"7789","Annualy","Not Delivered","1980-04-17",
"7790","Onetime","Not Delivered","1974-08-23",
"7791","Monthly","Delivered","2002-01-06",
"7792","Annualy","Not Delivered","1981-01-23",
"7793","Annualy","Delivered","1973-12-30",
"7794","Annualy","Delivered","2010-06-26",
"7795","Annualy","Delivered","1983-10-05",
"7796","Monthly","Not Delivered","1970-06-28",
"7797","Monthly","Not Delivered","2015-12-11",
"7798","Onetime","Delivered","2002-07-05",
"7799","Onetime","Delivered","1996-10-30",
"7800","Onetime","Delivered","1998-01-30",
"7801","Onetime","Not Delivered","1980-06-22",
"7802","Monthly","Not Delivered","2012-11-04",
"7803","Monthly","Not Delivered","2000-02-24",
"7804","Annualy","Not Delivered","2000-03-17",
"7805","Onetime","Delivered","1972-08-13",
"7806","Annualy","Not Delivered","2008-08-26",
"7807","Annualy","Delivered","2018-06-09",
"7808","Annualy","Not Delivered","2000-07-01",
"7809","Annualy","Delivered","2006-02-04",
"7810","Onetime","Not Delivered","1976-09-25",
"7811","Onetime","Delivered","2005-02-09",
"7812","Monthly","Delivered","1984-05-22",
"7813","Onetime","Delivered","2018-11-12",
"7814","Annualy","Not Delivered","2012-06-20",
"7815","Onetime","Delivered","2018-03-31",
"7816","Annualy","Not Delivered","1974-06-07",
"7817","Onetime","Not Delivered","1985-01-09",
"7818","Annualy","Not Delivered","2015-10-29",
"7819","Annualy","Not Delivered","2005-03-10",
"7820","Onetime","Not Delivered","2018-06-19",
"7821","Onetime","Not Delivered","2018-12-17",
"7822","Monthly","Delivered","1970-09-23",
"7823","Annualy","Delivered","1994-07-27",
"7824","Monthly","Delivered","2013-12-09",
"7825","Monthly","Not Delivered","2002-01-14",
"7826","Monthly","Delivered","1977-02-10",
"7827","Annualy","Delivered","2016-03-25",
"7828","Monthly","Not Delivered","2010-04-17",
"7829","Onetime","Not Delivered","1972-01-09",
"7830","Annualy","Not Delivered","1987-02-03",
"7831","Annualy","Not Delivered","2004-08-22",
"7832","Annualy","Not Delivered","2006-02-04",
"7833","Annualy","Not Delivered","1997-08-18",
"7834","Monthly","Delivered","2016-07-08",
"7835","Annualy","Delivered","1983-12-01",
"7836","Onetime","Not Delivered","1990-01-12",
"7837","Onetime","Not Delivered","1998-02-03",
"7838","Annualy","Delivered","2008-01-07",
"7839","Monthly","Not Delivered","2000-10-27",
"7840","Monthly","Delivered","1977-10-20",
"7841","Onetime","Not Delivered","2019-05-01",
"7842","Monthly","Delivered","1975-09-03",
"7843","Annualy","Not Delivered","2018-12-10",
"7844","Monthly","Not Delivered","1973-08-12",
"7845","Annualy","Delivered","2011-01-05",
"7846","Annualy","Delivered","1979-07-28",
"7847","Onetime","Delivered","2002-03-06",
"7848","Annualy","Not Delivered","2002-06-24",
"7849","Onetime","Not Delivered","2004-06-30",
"7850","Onetime","Not Delivered","2019-08-11",
"7851","Monthly","Not Delivered","2018-09-28",
"7852","Annualy","Not Delivered","2009-06-26",
"7853","Onetime","Delivered","1991-05-29",
"7854","Onetime","Delivered","1998-01-21",
"7855","Monthly","Delivered","2009-04-20",
"7856","Annualy","Delivered","2003-03-05",
"7857","Onetime","Not Delivered","1973-08-17",
"7858","Onetime","Delivered","1972-05-08",
"7859","Annualy","Not Delivered","1976-08-12",
"7860","Monthly","Delivered","1999-05-13",
"7861","Monthly","Delivered","2013-02-04",
"7862","Annualy","Delivered","1977-10-17",
"7863","Annualy","Delivered","2011-06-03",
"7864","Monthly","Not Delivered","1999-10-06",
"7865","Onetime","Delivered","1974-01-17",
"7866","Monthly","Delivered","1990-03-06",
"7867","Monthly","Not Delivered","2012-07-07",
"7868","Monthly","Delivered","1988-12-20",
"7869","Monthly","Not Delivered","1990-05-28",
"7870","Annualy","Delivered","2007-03-22",
"7871","Annualy","Not Delivered","1994-10-18",
"7872","Monthly","Delivered","1989-04-20",
"7873","Onetime","Delivered","1988-08-20",
"7874","Annualy","Not Delivered","1988-01-19",
"7875","Annualy","Not Delivered","1999-11-26",
"7876","Onetime","Not Delivered","1976-02-09",
"7877","Onetime","Not Delivered","2004-10-12",
"7878","Onetime","Not Delivered","2018-06-21",
"7879","Onetime","Delivered","2009-10-13",
"7880","Monthly","Not Delivered","1974-07-22",
"7881","Onetime","Not Delivered","2004-04-09",
"7882","Monthly","Delivered","1989-01-28",
"7883","Monthly","Delivered","1970-06-20",
"7884","Annualy","Delivered","1998-11-07",
"7885","Monthly","Delivered","1973-06-29",
"7886","Onetime","Not Delivered","2015-10-05",
"7887","Annualy","Delivered","1970-03-10",
"7888","Onetime","Not Delivered","2006-11-08",
"7889","Annualy","Not Delivered","2011-12-22",
"7890","Annualy","Delivered","2006-11-02",
"7891","Annualy","Not Delivered","2016-02-12",
"7892","Monthly","Not Delivered","2003-03-29",
"7893","Annualy","Delivered","2002-05-21",
"7894","Monthly","Not Delivered","1982-10-14",
"7895","Annualy","Delivered","2010-08-15",
"7896","Monthly","Not Delivered","2000-03-14",
"7897","Annualy","Not Delivered","2000-12-24",
"7898","Onetime","Delivered","1997-06-19",
"7899","Onetime","Delivered","1999-03-18",
"7900","Onetime","Delivered","1993-03-22",
"7901","Annualy","Not Delivered","1977-06-22",
"7902","Onetime","Delivered","1983-07-05",
"7903","Onetime","Delivered","1984-01-02",
"7904","Onetime","Not Delivered","1985-05-28",
"7905","Onetime","Not Delivered","1989-03-11",
"7906","Annualy","Not Delivered","1976-10-05",
"7907","Annualy","Delivered","1974-07-19",
"7908","Onetime","Not Delivered","2011-01-28",
"7909","Monthly","Not Delivered","1992-06-11",
"7910","Annualy","Not Delivered","1982-08-23",
"7911","Annualy","Not Delivered","2011-03-16",
"7912","Monthly","Not Delivered","1989-03-17",
"7913","Monthly","Delivered","2001-03-28",
"7914","Monthly","Delivered","2009-02-02",
"7915","Monthly","Not Delivered","1999-08-01",
"7916","Onetime","Not Delivered","2003-02-04",
"7917","Annualy","Delivered","2019-05-26",
"7918","Annualy","Not Delivered","2016-09-13",
"7919","Onetime","Not Delivered","1974-03-29",
"7920","Annualy","Not Delivered","2010-06-25",
"7921","Onetime","Not Delivered","1975-05-11",
"7922","Onetime","Delivered","1971-02-24",
"7923","Annualy","Delivered","2012-09-16",
"7924","Onetime","Not Delivered","1995-05-12",
"7925","Annualy","Not Delivered","2009-02-04",
"7926","Annualy","Not Delivered","2020-02-29",
"7927","Annualy","Delivered","1998-09-27",
"7928","Monthly","Not Delivered","2003-08-10",
"7929","Onetime","Not Delivered","2013-11-20",
"7930","Onetime","Delivered","2001-06-04",
"7931","Monthly","Not Delivered","2015-05-30",
"7932","Annualy","Delivered","1976-11-07",
"7933","Annualy","Delivered","1986-12-01",
"7934","Monthly","Not Delivered","2000-11-23",
"7935","Annualy","Not Delivered","2019-09-15",
"7936","Onetime","Delivered","1986-02-08",
"7937","Monthly","Delivered","2009-09-26",
"7938","Monthly","Delivered","2019-09-26",
"7939","Onetime","Delivered","1990-12-22",
"7940","Annualy","Delivered","1989-03-04",
"7941","Onetime","Not Delivered","2006-06-18",
"7942","Monthly","Not Delivered","1993-07-13",
"7943","Onetime","Delivered","2007-02-02",
"7944","Monthly","Delivered","1995-11-12",
"7945","Annualy","Delivered","2005-10-08",
"7946","Onetime","Delivered","1974-08-01",
"7947","Annualy","Delivered","2006-11-22",
"7948","Onetime","Not Delivered","1996-12-10",
"7949","Onetime","Not Delivered","1976-08-20",
"7950","Annualy","Delivered","1980-10-13",
"7951","Monthly","Delivered","2014-11-24",
"7952","Onetime","Delivered","1995-10-07",
"7953","Monthly","Not Delivered","2004-07-05",
"7954","Onetime","Not Delivered","2000-11-18",
"7955","Monthly","Not Delivered","1999-05-03",
"7956","Onetime","Delivered","1990-12-12",
"7957","Monthly","Delivered","1977-05-07",
"7958","Monthly","Not Delivered","2020-02-28",
"7959","Monthly","Delivered","1976-01-10",
"7960","Onetime","Not Delivered","2004-03-24",
"7961","Monthly","Not Delivered","1991-08-14",
"7962","Onetime","Delivered","2011-06-17",
"7963","Annualy","Not Delivered","1974-09-18",
"7964","Monthly","Delivered","1979-07-09",
"7965","Monthly","Delivered","2001-09-14",
"7966","Monthly","Not Delivered","1977-07-30",
"7967","Onetime","Not Delivered","1970-12-05",
"7968","Annualy","Not Delivered","1993-03-01",
"7969","Monthly","Delivered","1981-01-04",
"7970","Onetime","Not Delivered","1983-11-17",
"7971","Onetime","Not Delivered","1979-03-21",
"7972","Annualy","Not Delivered","2016-03-25",
"7973","Annualy","Not Delivered","2009-04-15",
"7974","Annualy","Delivered","1972-01-23",
"7975","Annualy","Not Delivered","1992-06-13",
"7976","Monthly","Not Delivered","2011-11-05",
"7977","Onetime","Not Delivered","1978-01-28",
"7978","Annualy","Not Delivered","2004-11-24",
"7979","Onetime","Delivered","2001-12-31",
"7980","Monthly","Not Delivered","2012-03-27",
"7981","Annualy","Delivered","2002-07-04",
"7982","Monthly","Not Delivered","2003-02-26",
"7983","Monthly","Not Delivered","1994-07-01",
"7984","Monthly","Not Delivered","1990-05-24",
"7985","Monthly","Delivered","1975-06-05",
"7986","Monthly","Delivered","1992-09-16",
"7987","Annualy","Delivered","2016-05-14",
"7988","Onetime","Not Delivered","1989-11-23",
"7989","Monthly","Delivered","1989-01-24",
"7990","Monthly","Not Delivered","2005-04-30",
"7991","Onetime","Delivered","1986-02-21",
"7992","Onetime","Not Delivered","2018-11-28",
"7993","Onetime","Not Delivered","1976-06-16",
"7994","Monthly","Not Delivered","1990-08-02",
"7995","Annualy","Not Delivered","2004-07-06",
"7996","Annualy","Not Delivered","2014-10-20",
"7997","Annualy","Delivered","1972-06-02",
"7998","Onetime","Delivered","2015-11-20",
"7999","Monthly","Not Delivered","1979-05-23",
"8000","Annualy","Delivered","1992-10-01",
"8001","Annualy","Delivered","1987-06-17",
"8002","Monthly","Delivered","2010-07-12",
"8003","Annualy","Delivered","1975-05-28",
"8004","Onetime","Not Delivered","1983-12-27",
"8005","Onetime","Delivered","1973-04-25",
"8006","Monthly","Not Delivered","1982-09-03",
"8007","Monthly","Not Delivered","2016-04-07",
"8008","Onetime","Not Delivered","2006-01-28",
"8009","Onetime","Not Delivered","1992-01-08",
"8010","Onetime","Not Delivered","2019-01-09",
"8011","Onetime","Delivered","2002-07-21",
"8012","Onetime","Not Delivered","2018-12-06",
"8013","Annualy","Not Delivered","1986-07-19",
"8014","Monthly","Not Delivered","2013-03-01",
"8015","Monthly","Not Delivered","1981-05-06",
"8016","Monthly","Delivered","1987-02-06",
"8017","Monthly","Delivered","1985-01-31",
"8018","Onetime","Delivered","1981-05-11",
"8019","Onetime","Not Delivered","2016-09-04",
"8020","Annualy","Not Delivered","2010-02-11",
"8021","Annualy","Delivered","2011-10-20",
"8022","Monthly","Not Delivered","1979-01-15",
"8023","Annualy","Not Delivered","1979-01-04",
"8024","Monthly","Delivered","2010-07-06",
"8025","Monthly","Not Delivered","2002-01-15",
"8026","Monthly","Delivered","1972-10-02",
"8027","Monthly","Delivered","1971-09-30",
"8028","Onetime","Not Delivered","1980-01-17",
"8029","Monthly","Delivered","1983-06-20",
"8030","Annualy","Delivered","1984-01-15",
"8031","Annualy","Delivered","1978-10-25",
"8032","Onetime","Delivered","2010-04-03",
"8033","Annualy","Delivered","2013-11-20",
"8034","Monthly","Not Delivered","2019-09-17",
"8035","Monthly","Not Delivered","1973-02-17",
